Customer ID,Age,Monthly Purchase Amount 1,Monthly Purchase Amount 2,Monthly Purchase Amount 3,Monthly Purchase Amount 4,Monthly Purchase Amount 5,Monthly Purchase Amount 6,Monthly Purchase Frequency 1,Monthly Purchase Frequency 2,Monthly Purchase Frequency 3,Monthly Purchase Frequency 4,Monthly Purchase Frequency 5,Monthly Purchase Frequency 6,Credit Score,Credit Limit,Payment Status,Rating,Repeat Usage
17852,58,19821712,62455553,32670310,59873625,38708971,24080987,30,21,14,7,6,22,536,10000000,Yes,5,Yes
17853,30,30118460,61401958,64558187,65746621,27966078,31028204,30,23,14,15,12,26,829,10000000,Yes,3,No
17854,63,53386659,25325885,35812192,66394204,14653014,19827677,30,29,21,0,9,20,569,10000000,Yes,3,No
17855,44,67848969,14544291,55307745,68628542,56369641,749521,22,27,0,11,23,13,684,10000000,Yes,5,Yes
17856,54,35853864,15014599,37894304,54954193,914640,13420444,12,25,14,7,12,30,638,10000000,No,4,Yes
17857,29,5462207,43898276,1505006,42360374,1233453,10749558,10,0,26,30,17,30,784,10000000,Yes,4,Yes
17858,42,60383251,33200519,35751392,12191010,35906231,64914520,26,20,10,30,1,27,571,10000000,Yes,4,Yes
17859,27,64710799,53768058,30398222,68444397,13179070,1576769,16,3,25,9,11,8,650,10000000,No,5,Yes
17860,21,29861165,25600047,57416488,40157449,65434530,15941412,1,27,1,15,24,29,704,10000000,Yes,4,Yes
17861,42,18688942,29705903,36696347,24449168,28630179,65091731,15,25,14,12,29,3,733,10000000,Yes,5,Yes
17862,44,29670879,5102010,16950692,2062689,53043268,66333561,10,22,5,10,28,6,780,10000000,Yes,3,Yes
17863,59,52158579,33890667,63396307,46094247,51445241,20355380,11,20,15,9,30,25,687,10000000,No,4,Yes
17864,50,6629226,11655918,62986136,24353212,58126922,57228980,18,13,18,8,6,3,607,10000000,Yes,4,Yes
17865,48,40239042,25580766,62722879,43718041,44526806,23336243,23,12,20,3,9,21,602,10000000,Yes,4,Yes
17866,35,10031404,20376132,49558556,45089493,6127819,68180761,15,5,21,0,29,3,632,10000000,Yes,3,Yes
17867,37,53095655,25150355,65230466,4722723,19929630,60124575,22,4,3,19,16,1,557,10000000,Yes,5,Yes
17868,62,40188264,10232344,64109152,31212188,16279465,51220883,18,22,7,4,2,16,665,10000000,No,5,Yes
17869,21,32950729,2339930,46504501,63273764,65628933,29749655,24,19,24,15,1,11,600,10000000,Yes,3,Yes
17870,54,6446749,24547013,55382464,21245042,1850218,51797879,28,13,25,18,1,4,605,10000000,No,4,Yes
17871,56,46945031,39493438,24407470,58780799,54367998,63161331,26,12,10,18,8,26,685,10000000,No,4,Yes
17872,52,58071604,51658233,33110855,3597200,35576959,64710038,22,23,22,27,2,30,621,10000000,Yes,5,Yes
17873,52,58718939,10116252,56291305,12146121,27667592,56463470,16,7,15,29,5,30,821,10000000,Yes,4,Yes
17874,54,5416182,37604525,1924209,10135235,57755145,32924533,1,19,16,17,19,10,801,10000000,Yes,4,Yes
17875,37,31618865,2816329,56741539,6979955,62000323,44798256,11,6,3,20,8,2,632,10000000,No,4,Yes
17876,18,23185360,36000462,8994142,60775397,27537380,16336536,9,20,14,4,13,28,612,10000000,Yes,3,Yes
17877,45,41908124,10914355,62098187,9822994,28052815,39048623,24,14,28,11,7,23,541,10000000,No,3,Yes
17878,51,45606900,47759093,62705478,59095071,31401549,8837017,29,3,27,25,20,19,678,10000000,Yes,5,Yes
17879,64,8848708,9936579,3973178,67143169,50040521,1884926,0,3,30,22,16,29,695,10000000,Yes,4,Yes
17880,54,17725006,4831116,42573096,28515861,52088170,64735618,13,24,4,4,5,25,681,10000000,Yes,4,Yes
17881,45,42602546,48479649,25355986,4859010,26665867,5572867,1,23,30,20,12,12,810,10000000,Yes,5,Yes
17882,50,2381748,30003657,1060319,34866218,1646581,1775978,28,14,20,16,1,18,639,10000000,Yes,4,Yes
17883,39,40695590,36519320,7524976,54533320,42554672,66442541,1,17,11,17,29,19,761,10000000,No,2,No
17884,35,52962899,66598334,66619733,49527495,12011465,28532482,15,18,22,5,1,6,594,10000000,No,3,No
17885,46,42654961,54030134,53594257,64617464,34605340,30910648,20,28,13,27,27,13,538,10000000,No,4,Yes
17886,65,31880554,29418478,57670709,61260651,56607563,15123943,20,16,28,8,25,17,717,10000000,Yes,4,Yes
17887,51,32236737,26644226,44339526,44515246,35768839,7611630,26,28,3,2,22,27,618,10000000,No,5,Yes
17888,59,30542990,49220830,22948884,27912710,37079568,23654886,19,4,21,8,11,27,806,10000000,No,3,Yes
17889,48,22929519,13710438,25500735,40570461,52050509,29467661,17,9,17,24,16,22,765,10000000,No,5,Yes
17890,65,67621531,63604096,59550768,49253110,18122032,55244253,20,15,19,17,5,26,777,10000000,Yes,5,Yes
17891,47,48706026,60924928,62507870,11922778,51886273,65183778,17,21,26,9,17,8,555,10000000,No,5,Yes
17892,23,29337820,38181126,69509324,23897020,23683881,30413655,17,15,13,14,22,17,634,10000000,Yes,2,No
17893,48,63070072,4431237,65108789,49612827,22083681,6932004,27,9,22,20,26,23,796,10000000,Yes,4,Yes
17894,57,56849218,36997621,9963365,40196144,68116137,5174804,3,23,14,5,27,16,690,10000000,Yes,4,Yes
17895,38,745840,49652911,60458157,34518346,50835960,58026599,12,17,26,30,7,29,692,10000000,Yes,3,Yes
17896,43,37621477,29153616,27063671,66172394,58648723,24931859,29,22,9,21,27,8,784,10000000,Yes,4,Yes
17897,25,39185224,21449323,26116823,60109795,34516730,8207469,2,9,8,3,29,14,717,10000000,Yes,5,Yes
17898,25,48282080,44359181,63442908,53001594,31473743,40857824,10,20,19,28,8,8,805,10000000,Yes,5,Yes
17899,32,42513449,41274007,7289945,17488178,50969480,6009008,21,11,26,28,26,24,581,10000000,No,3,Yes
17900,64,23543508,48887775,46299422,10192350,30597791,6222211,9,30,8,4,23,19,530,10000000,No,3,No
17901,50,11857370,18547235,4182844,16409070,39835500,681335,6,26,8,20,12,25,613,10000000,Yes,5,Yes
17902,55,60183546,31813445,28827548,35170341,30529591,7093009,22,18,24,1,11,19,708,10000000,No,4,Yes
17903,54,62209632,21477107,21188697,17393228,22939712,50716321,12,12,28,28,7,1,545,10000000,Yes,5,Yes
17904,47,43703844,49069375,15653410,29380338,16549506,62486379,22,9,10,25,1,26,671,10000000,Yes,3,Yes
17905,33,49657339,32559755,7353145,33925753,45979634,64449925,5,20,7,3,21,5,636,10000000,Yes,5,Yes
17906,45,60519193,63878800,12314583,41101761,31843911,30948509,5,14,7,27,25,8,703,10000000,Yes,3,Yes
17907,62,33533338,26983414,42041782,21475303,56903814,48233376,1,11,9,2,5,17,750,10000000,Yes,5,Yes
17908,48,68532858,58385109,64943277,27011780,9559466,24494092,24,18,8,21,12,20,691,10000000,Yes,5,Yes
17909,54,52926883,22558522,38513273,42086817,48348394,26248550,5,15,5,16,23,26,781,10000000,No,3,Yes
17910,65,45164915,44052771,47918313,12531822,5386743,54205336,0,17,28,27,29,25,846,10000000,No,4,Yes
17911,31,14551962,23727998,2530090,37426826,39695301,28480600,27,4,17,19,4,17,799,10000000,No,3,No
17912,40,64314550,8767036,4181075,34159007,19071136,29694298,24,5,13,8,21,11,806,10000000,Yes,5,Yes
17913,20,17955270,33941834,36999990,12818138,62827765,67483972,12,25,30,14,17,4,525,10000000,Yes,5,Yes
17914,64,1272129,9695236,60269882,10283858,18873967,54420224,4,8,29,16,22,23,667,10000000,Yes,4,Yes
17915,36,56917119,25710896,36707891,47598103,630711,60570126,28,10,1,27,28,20,799,10000000,Yes,4,Yes
17916,40,35667803,7067624,34013650,50043197,11048393,4697436,25,11,5,27,21,17,748,10000000,No,5,Yes
17917,45,29461831,37257269,25626514,29792107,40390859,69442600,29,26,29,23,24,23,758,10000000,Yes,5,Yes
17918,46,52164899,36348028,52082633,8301333,25985876,47773557,29,12,11,4,7,6,693,10000000,Yes,3,Yes
17919,24,37501176,21831855,1888437,6158809,53605704,40989732,18,8,20,14,3,15,537,10000000,Yes,3,Yes
17920,52,18413535,45105697,42877105,22282835,58521121,63317951,17,28,23,22,5,29,579,10000000,No,3,Yes
17921,47,61423895,48300119,47986098,67201859,11911578,35685688,1,18,16,0,27,4,603,10000000,No,5,Yes
17922,21,44641494,3397345,48686223,13787523,57192315,47745607,25,15,19,6,4,2,831,10000000,Yes,5,Yes
17923,44,49383865,47444191,59833415,41716084,64551257,17266133,15,21,1,14,4,22,809,10000000,Yes,3,Yes
17924,63,15127870,43184066,22157235,61072070,20752914,2449341,2,24,26,22,3,18,524,10000000,Yes,4,Yes
17925,22,33357184,31603861,20266516,37802585,36526258,2535191,17,16,22,25,6,3,681,10000000,Yes,3,Yes
17926,58,25831361,23598830,25513887,28652229,36772075,37311870,11,28,27,2,22,20,540,10000000,Yes,4,Yes
17927,28,53564288,40018455,34789947,43807277,22009257,42580284,12,29,0,16,6,0,559,10000000,No,4,Yes
17928,37,6429783,23240062,1506320,69114634,28351507,46832772,23,20,15,17,28,29,850,10000000,Yes,3,Yes
17929,31,63312036,27157712,42671801,52639895,7740955,5234959,30,7,27,22,28,7,767,10000000,Yes,5,Yes
17930,24,62223269,48591603,61039334,34041748,13381987,6079768,9,28,24,1,14,7,638,10000000,No,3,Yes
17931,57,34457710,56796109,49031091,16516519,7928847,60789135,15,3,11,12,5,5,644,10000000,Yes,4,Yes
17932,26,62742960,37444836,19440558,3418600,24073065,1819427,6,16,26,4,12,26,520,10000000,Yes,4,Yes
17933,38,3006886,27821556,39277710,13502712,49364041,38418850,4,25,16,6,23,21,768,10000000,No,5,Yes
17934,43,7067766,57053458,46547643,52526756,65750277,69568467,22,29,14,28,28,26,713,10000000,No,4,Yes
17935,51,57950526,58183866,65233079,65684890,44440580,53013924,29,1,2,23,23,5,828,10000000,Yes,5,Yes
17936,60,33514162,46446080,41632424,68466621,33350510,1613449,11,1,14,6,8,27,748,10000000,Yes,4,Yes
17937,40,45128300,17392833,25586581,51164282,25663209,15832147,28,15,7,29,5,15,619,10000000,Yes,4,Yes
17938,20,34916546,7578490,45177054,13286894,45412316,44965702,2,22,25,16,13,27,588,10000000,No,3,Yes
17939,63,23112606,17658164,44043903,60196165,23553021,1369855,18,24,12,16,5,1,786,10000000,Yes,4,Yes
17940,53,39104650,12964832,17397104,21868636,28228218,4304194,25,3,21,4,23,28,554,10000000,No,3,No
17941,29,13160420,909808,52514467,20873301,63936444,33066620,7,23,24,28,28,25,843,10000000,Yes,5,Yes
17942,29,18188210,67907102,22991419,30729414,22375391,21590111,12,27,12,14,20,16,763,10000000,Yes,5,Yes
17943,32,17337370,60273528,1826706,60486706,51369761,59062697,22,5,30,12,5,17,693,10000000,Yes,5,Yes
17944,31,68520226,20566712,44009579,35503985,41312746,8579670,3,15,1,3,23,28,663,10000000,Yes,3,Yes
17945,43,36507844,15523133,25516970,38162758,69072666,40316771,0,20,10,25,5,23,840,10000000,No,4,Yes
17946,47,26463931,26299489,30236839,62235845,10195044,60606273,28,13,5,13,25,14,623,10000000,Yes,4,Yes
17947,64,57121306,49154551,32186604,28914029,68536593,23982977,26,26,15,22,0,16,816,10000000,No,4,Yes
17948,26,44325393,15416374,6469842,12671884,8496728,65613492,26,3,19,6,8,4,807,10000000,Yes,3,No
17949,44,2089603,62486482,8413472,20182011,18495386,27071825,1,3,19,14,11,30,605,10000000,Yes,4,Yes
17950,53,1853225,45278615,21723584,69996651,18240975,69118800,29,8,12,8,9,14,777,10000000,Yes,1,No
17951,41,25159285,59045443,35827061,15894157,29136144,28897814,15,10,22,28,2,22,622,10000000,Yes,3,Yes
17952,46,34351615,38816738,9272011,36370540,54465518,35278928,2,4,2,24,13,2,737,10000000,Yes,5,Yes
17953,46,17777848,5021636,9543066,39573810,21010493,61240964,16,24,23,28,0,24,682,10000000,Yes,4,Yes
17954,65,64092453,23628568,11532137,28415517,12354012,61260640,22,27,12,21,20,4,737,10000000,Yes,3,Yes
17955,33,37464708,49444521,28757344,59725520,59740556,22309071,11,19,11,15,6,18,790,10000000,Yes,5,Yes
17956,24,38583912,65325393,56876675,49190822,14430789,15226885,22,19,13,23,0,3,675,10000000,No,4,Yes
17957,21,63185075,44235181,66913735,50367815,30123686,688063,30,21,11,25,19,9,835,10000000,Yes,5,Yes
17958,26,36697795,67606812,20170658,53463690,18862264,61441837,18,28,21,13,22,12,649,10000000,Yes,4,Yes
17959,35,53276412,35996651,545452,2132879,34890634,60314144,1,22,19,1,30,10,628,10000000,No,5,Yes
17960,38,39920300,59594139,45292173,41356615,16895472,46036388,13,24,20,6,28,21,557,10000000,No,4,Yes
17961,46,41737627,7381844,69311956,40290608,18691527,58780300,4,3,8,7,20,14,592,10000000,Yes,4,Yes
17962,24,27020937,40810943,12699989,5365026,12039507,41974417,21,12,27,14,28,16,729,10000000,Yes,5,Yes
17963,55,45658156,68545077,53644581,46507280,1951529,17464459,22,30,16,23,4,4,618,10000000,Yes,5,Yes
17964,20,30136978,46442740,9586510,59054667,580080,19163277,8,27,15,16,23,0,720,10000000,No,4,Yes
17965,37,12908499,57934489,6177112,41387849,64211016,26202015,12,12,19,19,12,0,757,10000000,Yes,5,Yes
17966,36,6451889,3103696,68124762,67057034,25352797,64729969,4,16,3,16,7,5,535,10000000,Yes,4,Yes
17967,38,68133393,1608596,57889213,43695771,47521744,48857824,14,27,23,3,5,27,591,10000000,Yes,5,Yes
17968,45,20855688,10890593,11707963,41498985,38946725,6976537,16,27,25,5,9,14,685,10000000,Yes,1,No
17969,34,39794529,48199042,2055459,38394380,55237715,35791970,16,27,21,29,27,26,536,10000000,No,5,Yes
17970,22,47384755,48471642,1872149,63072194,10526277,50679925,24,9,16,6,24,9,694,10000000,Yes,3,No
17971,53,38437753,8963629,58121994,30640340,43797605,52197272,7,12,30,7,16,7,568,10000000,Yes,5,Yes
17972,21,10626631,43027998,55911746,57457860,4398217,65453088,2,14,0,2,23,6,696,10000000,Yes,3,Yes
17973,60,56467306,58442335,60976244,37956566,47348118,3450712,10,17,18,17,0,21,553,10000000,No,5,Yes
17974,20,64342333,21526450,29863144,26606662,13828790,17187474,19,11,9,24,18,20,623,10000000,Yes,5,Yes
17975,27,24523372,61433987,50125423,23040913,69862989,13948261,27,4,6,28,24,22,635,10000000,No,4,Yes
17976,58,29679744,68686503,63066603,62971185,5534568,31274646,8,15,2,27,27,1,630,10000000,Yes,5,Yes
17977,55,45599094,14795461,44904989,41603472,23417372,33730663,7,18,19,13,2,9,564,10000000,Yes,5,Yes
17978,20,45759625,61005645,49708237,12453264,4350984,31367689,18,21,22,6,8,25,831,10000000,Yes,5,Yes
17979,20,55028798,31265229,7600074,4435712,58393304,38110445,0,26,28,18,15,28,808,10000000,Yes,4,Yes
17980,43,43403798,67442673,37243361,65434780,24690224,58410858,24,13,3,24,22,24,574,10000000,Yes,3,Yes
17981,40,4568908,11707041,43463272,27648681,14279307,32019102,15,2,26,21,0,20,847,10000000,Yes,4,Yes
17982,36,12446247,14139455,51518649,3221653,31098527,9479399,1,7,1,14,10,18,764,10000000,Yes,5,Yes
17983,37,66824016,54748901,49540034,10029972,41093566,21190806,11,19,25,24,17,20,825,10000000,Yes,5,Yes
17984,36,24863762,38856899,42410402,48927724,55399850,500146,27,25,29,16,28,16,842,10000000,No,4,Yes
17985,56,37323112,63299219,55736516,4177189,34340982,65137517,0,26,13,27,19,14,742,10000000,Yes,3,Yes
17986,30,33706985,56013713,51014187,33320564,33468414,9127200,15,0,29,21,26,18,647,10000000,No,3,No
17987,27,2582097,33624459,9200590,69484330,34827576,8585956,19,30,28,14,13,6,536,10000000,Yes,5,Yes
17988,19,49036328,51032525,9960385,42031835,5595813,65869598,8,20,29,7,17,0,552,10000000,Yes,5,Yes
17989,46,25752962,17917527,60772546,63061613,41605232,1908621,15,10,27,26,24,22,549,10000000,Yes,5,Yes
17990,22,53966872,36514234,31569881,16011472,67550922,41636786,4,7,12,20,8,8,691,10000000,Yes,5,Yes
17991,60,57541396,64207822,59356682,12459963,66531205,32272005,16,6,18,29,29,27,809,10000000,Yes,4,Yes
17992,49,37080610,62666765,15980663,28091879,61873313,33724544,29,2,25,29,25,22,783,10000000,No,2,No
17993,40,20639488,68923705,16249918,15388216,27158419,49398564,10,0,21,4,13,29,629,10000000,Yes,4,Yes
17994,55,69337150,9495676,1554182,43789049,5818785,44182355,17,25,8,3,1,18,767,10000000,Yes,5,Yes
17995,26,12409219,11164372,35646128,51962241,34310828,63838846,24,14,18,21,1,4,696,10000000,No,5,Yes
17996,32,66893349,9915788,19939305,35476518,735835,65187691,19,29,18,10,15,20,672,10000000,Yes,4,Yes
17997,31,36272970,52790115,39677714,28805459,56617006,32158116,28,24,0,15,7,26,650,10000000,Yes,2,No
17998,43,17812403,31587451,21766826,66568001,7688961,39603301,26,1,23,18,19,29,761,10000000,Yes,5,Yes
17999,19,61842756,60806757,4686452,54785198,18735919,3938313,7,22,13,28,27,17,572,10000000,Yes,3,Yes
18000,26,44780027,44275295,16905867,42213902,54057144,1959763,8,12,6,29,6,26,736,10000000,Yes,4,Yes
18001,42,4754387,19286147,66555027,14540874,42949098,52331644,12,19,23,30,16,24,543,10000000,Yes,3,Yes
18002,30,64005623,20892963,7844094,3282533,57980905,62604221,27,13,0,4,2,25,749,10000000,Yes,4,Yes
18003,60,7553258,68666637,37667671,69075850,14802084,36379833,28,7,20,19,24,29,599,10000000,Yes,4,Yes
18004,39,64165743,64641124,55270920,57173350,31909863,46960655,18,12,23,4,11,28,615,10000000,Yes,5,Yes
18005,60,54560476,54039136,49992997,4375463,20169447,41814153,24,28,4,21,0,26,622,10000000,No,3,Yes
18006,32,27090649,61590279,25669223,17711956,20449088,9366332,3,18,30,24,29,4,767,10000000,Yes,5,Yes
18007,54,18974621,3758608,22953753,25295927,15289485,67991012,28,11,30,19,14,24,727,10000000,No,4,Yes
18008,22,26902589,57953833,2195496,45635424,34932088,17452724,1,21,26,5,18,10,745,10000000,Yes,5,Yes
18009,42,59729985,51512005,52368751,44219146,9631657,1809615,29,11,1,16,3,25,834,10000000,Yes,5,Yes
18010,24,2278472,2677012,67678775,29421531,17534177,11554812,1,16,24,27,26,18,803,10000000,No,3,Yes
18011,23,17606989,46171733,49750847,26585426,27350274,58124831,19,21,28,28,14,0,631,10000000,Yes,5,Yes
18012,28,33932781,6074458,56694686,13221549,31953342,9216948,28,26,7,17,4,7,562,10000000,No,4,Yes
18013,30,60417704,43525569,62337033,50789658,10206558,57120047,26,24,3,5,18,2,844,10000000,No,5,Yes
18014,54,31522741,38159148,30483766,69547357,18640062,44151651,20,14,23,2,12,3,799,10000000,Yes,4,Yes
18015,48,814669,68070343,44686264,12904636,4143228,3208080,5,30,4,29,28,17,712,10000000,No,3,Yes
18016,35,34178955,5497315,48105480,49624808,10949059,11929501,9,0,25,18,9,12,716,10000000,Yes,5,Yes
18017,61,53664372,25646560,67376185,67324380,63082204,45846525,1,4,6,11,5,15,587,10000000,No,4,Yes
18018,24,65180450,35288690,34957570,18177304,59039020,65814565,9,27,10,28,5,20,654,10000000,Yes,5,Yes
18019,60,18339353,9656047,52316961,28877679,32672208,39988322,12,20,15,24,1,0,818,10000000,Yes,4,Yes
18020,41,39809949,49828273,41149296,18694994,42814660,6882790,8,16,3,29,23,16,691,10000000,Yes,4,Yes
18021,52,19056797,66300754,58595866,29875015,24279898,4010353,30,6,10,17,16,20,731,10000000,Yes,4,Yes
18022,22,17170577,60677237,27950192,56861690,9905851,49461440,30,26,12,29,17,13,539,10000000,Yes,3,Yes
18023,21,30179734,47689347,30471847,53625688,23268921,18552101,18,21,11,6,19,23,688,10000000,Yes,3,Yes
18024,57,34485030,23418992,41560442,65091687,33873477,35915645,4,29,2,14,5,23,657,10000000,No,4,Yes
18025,59,55204337,64066072,58080705,16079234,69787993,12679820,30,19,23,12,26,21,837,10000000,Yes,4,Yes
18026,59,43405168,40759734,10575972,11421134,47872894,51189345,11,24,11,18,29,29,550,10000000,No,3,Yes
18027,28,34031362,640998,56836272,4800913,28254800,55492043,3,4,1,1,14,25,824,10000000,Yes,4,Yes
18028,24,43259429,17221929,24040378,69257583,58281136,23814925,20,20,11,28,0,13,670,10000000,Yes,5,Yes
18029,19,12817215,40616139,52479060,19997063,9134234,67010335,28,19,22,10,5,4,770,10000000,Yes,5,Yes
18030,60,11912921,18894313,9959493,51279990,65586109,57848978,4,17,8,22,28,17,717,10000000,No,3,No
18031,62,34767697,30954900,31081701,68060357,32159589,45174808,24,17,0,27,11,2,829,10000000,Yes,4,Yes
18032,58,20582615,66090685,64687227,43411461,21180091,28496387,13,13,18,23,28,0,526,10000000,No,3,Yes
18033,23,54826856,19422771,7755927,40729922,69232329,21552727,13,28,25,3,11,30,576,10000000,Yes,5,Yes
18034,32,14579727,41619139,17695418,33681894,35855262,2437802,2,19,27,22,22,25,812,10000000,Yes,5,Yes
18035,61,23178124,56823210,5607342,67301067,22770677,25914719,28,17,22,19,22,20,669,10000000,No,3,No
18036,37,24231349,20355932,4795747,51524177,61744759,25143675,9,30,1,23,30,18,661,10000000,No,5,Yes
18037,37,26291527,46976587,34843322,2770869,27790234,2653948,4,23,19,17,22,27,750,10000000,Yes,5,Yes
18038,33,30144188,44774493,28372325,66084370,34718344,14830110,1,4,28,24,11,12,544,10000000,Yes,5,Yes
18039,48,64237315,24066928,4528148,7063865,22710218,28302533,15,15,25,4,18,1,618,10000000,Yes,4,Yes
18040,34,29437080,65080304,22005171,40541620,36168583,10561218,6,13,19,4,15,14,768,10000000,Yes,5,Yes
18041,52,43935489,53570363,15399200,52449232,63852614,24356182,6,4,7,1,1,30,831,10000000,Yes,5,Yes
18042,39,62008045,24917813,25570838,34787328,66884067,11618461,28,5,13,5,14,8,802,10000000,Yes,3,No
18043,52,32623132,52315883,2284128,10385464,1967907,43412809,19,29,9,8,10,11,776,10000000,No,3,Yes
18044,59,65216777,11361179,18149567,67534639,54029042,65036106,9,22,6,3,17,14,837,10000000,Yes,4,Yes
18045,44,65604745,34348570,51360797,38043305,9115135,31754519,3,6,9,22,3,11,805,10000000,Yes,5,Yes
18046,34,64511692,56460640,14612126,64343142,9870208,42387517,29,20,17,6,24,1,760,10000000,No,4,Yes
18047,43,11509492,6688141,1816375,20606411,23688317,59451169,7,19,11,2,7,27,556,10000000,Yes,5,Yes
18048,55,10331983,31163858,53937634,48086477,64440684,60227486,10,23,23,19,27,30,764,10000000,Yes,5,Yes
18049,49,20440891,8101895,7238875,8897676,28237956,66534194,6,28,10,12,28,3,843,10000000,Yes,2,No
18050,49,40698877,59796606,69938330,10626322,54367732,63451053,17,2,30,16,1,2,645,10000000,No,3,Yes
18051,29,58211735,23113212,44871202,24639656,68233321,54933550,10,3,12,27,8,0,751,10000000,No,5,Yes
18052,38,29552621,44182089,45785577,58367549,65567659,19205505,18,7,16,23,18,26,740,10000000,Yes,3,Yes
